id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N1101,5782.916,6062.0327,6053.755,6445.105,5956.591,6215.8643,6057.51806640625,6757.216796875,,,,,,,,,,
N1102,2862.2122,5562.9316,6866.6777,6342.278,3051.2598,5822.0728,6916.96923828125,6572.65234375,,,,,,,,,,
N1103,3705.076,3747.591,3870.5688,3889.121,3812.6738,3867.217,3970.92724609375,4012.866455078125,,,,,,,,,,
N1104,5646.6733,6113.0845,5903.877,6447.028,6282.878,6340.3276,6255.06298828125,6831.00439453125,,,,,,,,,,
N1105,5039.191,5858.3164,6134.6787,6431.4023,5038.412,5895.433,6110.208984375,6646.80908203125,,,,,,,,,,
N1106,7049.808,7471.6494,7817.9805,8092.977,7187.953,7801.9917,8086.68701171875,8576.8466796875,,,,,,,,,,
N1107,6858.094,6943.4683,7070.743,7148.6206,7287.7563,7313.866,7513.17333984375,7709.77685546875,,,,,,,,,,
N1108,6489.9917,6180.2944,6660.746,7225.6665,7086.687,6949.3267,7172.92822265625,7280.4638671875,,,,,,,,,,
N1109,8410.319,8507.616,8212.861,8874.157,8218.278,8118.655,7772.0966796875,7460.6826171875,,,,,,,,,,
N1110,8303.246,8260.063,8420.47,8724.133,8515.188,8436.627,8427.3857421875,8636.3583984375,,,,,,,,,,
N1111,6690.4624,6779.6357,6822.5884,6914.9204,7013.812,6961.8135,7008.08251953125,7155.5244140625,,,,,,,,,,
N1112,6683.5205,6584.8306,6652.4175,6605.833,6593.3403,6774.041,6806.86474609375,6897.7587890625,,,,,,,,,,
N1113,5834.592,5840.7886,5840.077,5887.4053,5980.8696,6031.7886,6096.1123046875,6044.2919921875,,,,,,,,,,
N1114,5905.0205,5647.293,5782.8105,6083.6875,6055.8853,5999.3994,6095.05126953125,6235.0634765625,,,,,,,,,,
N1115,7656.778,7953.459,7651.2705,8038.8833,7575.2393,7650.6836,7793.00830078125,7329.638671875,,,,,,,,,,
N1116,8510.675,8401.154,8564.175,8781.171,8716.865,8811.288,8281.1025390625,8509.8828125,,,,,,,,,,
N1117,5499.2275,5550.537,5415.116,5412.499,5331.256,5361.1025,5390.8203125,5405.18701171875,,,,,,,,,,
N1118,5454.8345,5372.769,5284.362,5332.626,5397.324,5356.172,5226.080078125,5385.30126953125,,,,,,,,,,
N1119,5345.595,5312.0244,5319.389,5334.4854,5271.472,5334.224,5229.046875,5274.66796875,,,,,,,,,,
N1120,4943.2314,4981.906,4948.7876,5089.688,4943.3647,4830.6504,4875.90478515625,4875.03125,,,,,,,,,,
N1121,7533.07,7562.6978,7591.5845,7617.1343,7955.904,8291.166,8491.916015625,8482.25390625,,,,,,,,,,
N1122,6846.9165,6575.1353,7001.7603,7409.2607,7831.173,7831.1934,7648.35009765625,7574.9296875,,,,,,,,,,
N1123,4545.1406,4668.898,4849.1133,4684.5654,4491.562,3715.6992,3640.41357421875,3384.538818359375,,,,,,,,,,
N1124,5730.3306,4685.5293,4001.3674,4359.051,3474.9497,3633.6782,4704.1298828125,5285.1845703125,,,,,,,,,,
N1125,4798.492,4394.656,4379.968,4434.3296,4415.4404,4420.446,4399.18017578125,4723.38720703125,,,,,,,,,,
N1126,6291.024,5830.083,5755.4766,5898.217,5990.5737,5828.218,5820.826171875,6453.0869140625,,,,,,,,,,
N1127,8653.17,8528.99,9074.531,9141.383,9266.505,9299.304,10044.2890625,10128.873046875,,,,,,,,,,
N1128,5684.847,5357.518,5876.141,6384.269,6261.841,6143.793,6215.61474609375,6366.4033203125,,,,,,,,,,
N1129,6489.9917,6180.2944,6660.746,7225.6665,7086.687,6949.3267,7172.92822265625,7280.4638671875,,,,,,,,,,
N1130,3664.2058,3404.848,3991.9377,4290.495,4027.9868,4097.9424,4340.9619140625,4252.50927734375,,,,,,,,,,
N1131,4913.0684,4926.91,5185.3687,5236.627,5138.3154,5378.7856,5389.54150390625,5347.16796875,,,,,,,,,,
N1132,4527.1904,4299.7,4121.2246,4057.535,4224.9766,4228.797,4194.9658203125,4662.1640625,,,,,,,,,,
N1133,6489.9917,6180.2944,6660.746,7225.6665,7086.687,6949.3267,7172.92822265625,7280.4638671875,,,,,,,,,,
N1134,7862.527,7712.285,8188.6997,8207.641,8301.915,8368.499,8630.78125,8596.9189453125,,,,,,,,,,
N1135,5117.067,4901.3145,4947.5215,5071.56,5127.2886,5152.616,5092.9130859375,5284.81005859375,,,,,,,,,,
N1136,5905.0205,5647.293,5782.8105,6083.6875,6055.8853,5999.3994,6095.05126953125,6235.0634765625,,,,,,,,,,
N1137,6048.4863,5851.472,6358.397,6445.0864,6435.434,6517.767,6362.7119140625,6309.83984375,,,,,,,,,,
N1138,8253.898,8312.785,8160.131,8160.5767,7871.129,7942.8433,8131.87109375,8183.9921875,,,,,,,,,,
N1139,4852.3003,4423.713,4393.034,4594.4873,4679.629,4805.166,4674.01416015625,5007.42529296875,,,,,,,,,,
N1140,5905.0205,5647.293,5782.8105,6083.6875,6055.8853,5999.3994,6095.05126953125,6235.0634765625,,,,,,,,,,
N1141,5598.115,5585.063,5538.698,5606.307,5452.962,5386.026,5550.3857421875,5664.28857421875,,,,,,,,,,
N1142,7710.1416,7542.544,7642.0005,7741.228,7591.3755,7746.9746,7745.08935546875,7866.8447265625,,,,,,,,,,
N1143,4746.3247,4881.573,4789.208,4757.393,4588.8994,4543.854,4659.884765625,4649.703125,,,,,,,,,,
N1144,6227.693,6212.5923,6243.2,6361.1353,6332.9214,6288.3726,6191.0185546875,6191.8544921875,,,,,,,,,,
N1145,8654.75,8632.562,8552.828,8610.816,8727.775,8655.318,8694.7490234375,8854.9052734375,,,,,,,,,,
N1146,8109.364,8095.1963,8010.005,8032.8374,8050.559,8178.0938,8189.697265625,8247.783203125,,,,,,,,,,
N1147,6473.2495,6419.842,6416.7803,6461.905,6417.9985,6490.0273,6544.74609375,6599.50439453125,,,,,,,,,,
N1148,6683.5205,6584.8306,6652.4175,6605.833,6593.3403,6774.041,6806.86474609375,6897.7587890625,,,,,,,,,,
N1149,5201.3813,5497.1787,5330.687,5510.5493,5144.933,5438.949,5350.02978515625,5598.0380859375,,,,,,,,,,
N1150,5089.039,5144.0957,5143.8823,5143.7983,5107.2803,5301.7593,5230.732421875,5287.5302734375,,,,,,,,,,
N1151,3155.9146,3581.858,3530.2363,3698.5386,3355.37,4065.2153,4001.2490234375,4210.9384765625,,,,,,,,,,
N1152,7354.4917,7657.7363,7509.268,8266.382,8136.928,8531.931,9122.9560546875,9865.392578125,,,,,,,,,,
N1153,5846.6357,6368.285,5987.0405,6357.076,5818.707,6419.2485,5950.71435546875,6246.5673828125,,,,,,,,,,
N1154,3910.9626,4109.241,4287.3813,4294.3374,4181.766,4408.56,4604.107421875,4570.01708984375,,,,,,,,,,
N1155,5777.1987,5857.2324,5800.979,5983.6377,5663.5503,5790.85,5793.779296875,6180.9130859375,,,,,,,,,,
N1156,3720.0078,4120.3657,4059.377,4268.907,3831.4573,4619.417,4513.50927734375,4692.4443359375,,,,,,,,,,
N1157,5101.9253,5721.7627,5669.742,5870.154,6056.0225,6738.952,6837.06103515625,6778.2568359375,,,,,,,,,,
N1158,4187.2275,4443.686,4259.07,4629.595,4334.564,4664.983,4503.31201171875,4802.84619140625,,,,,,,,,,
N1159,5543.545,5748.47,5948.3066,5869.167,5631.137,5892.1323,6296.2919921875,5955.111328125,,,,,,,,,,
N1160,8880.346,8940.31,9006.598,9118.094,9170.353,9252.752,9369.0859375,9403.4931640625,,,,,,,,,,
N1161,9321.823,9426.33,9488.329,9435.112,9422.746,9717.534,9676.3037109375,9838.833984375,,,,,,,,,,
N1162,8664.753,8742.232,8736.1875,8796.309,8778.364,8859.766,8876.806640625,8901.1728515625,,,,,,,,,,
N1163,7342.6655,7315.902,7200.74,7296.827,7450.643,7603.7124,7521.455078125,7409.9638671875,,,,,,,,,,
N1164,7030.7954,7161.724,7080.8037,7046.1353,6985.8584,6812.093,6659.5205078125,6834.13720703125,,,,,,,,,,
N1165,8940.163,9099.501,8829.797,9217.722,9262.42,9178.024,9075.5712890625,9308.4072265625,,,,,,,,,,
N1166,5471.1206,5664.4907,5589.357,5663.0176,5492.843,5726.635,5611.73388671875,5806.92626953125,,,,,,,,,,
N1167,4043.259,4363.1655,5555.0986,4866.5107,4382.5386,4811.3735,6006.3388671875,5658.65185546875,,,,,,,,,,
N1168,3910.9626,4109.241,4287.3813,4294.3374,4181.766,4408.56,4604.107421875,4570.01708984375,,,,,,,,,,
N1169,3984.7683,4000.286,3922.499,4346.3423,4395.7754,4444.358,4284.50390625,4713.658203125,,,,,,,,,,
N1170,5862.9517,6080.641,6258.7217,6515.852,6169.3228,6725.99,6697.47119140625,6815.19970703125,,,,,,,,,,
N1171,4329.4634,4687.3867,4239.5747,4595.1953,4579.0693,4962.584,4657.72265625,4887.1181640625,,,,,,,,,,
N1172,3910.9626,4109.241,4287.3813,4294.3374,4181.766,4408.56,4604.107421875,4570.01708984375,,,,,,,,,,
N1173,4798.7393,4742.41,4619.1875,5023.45,4827.427,4835.645,4552.56005859375,5212.28759765625,,,,,,,,,,
N1174,6634.5366,6992.9673,6967.998,6912.932,6707.524,7196.1577,6911.3173828125,6843.49072265625,,,,,,,,,,
N1175,5543.545,5748.47,5948.3066,5869.167,5631.137,5892.1323,6296.2919921875,5955.111328125,,,,,,,,,,
N1176,2477.6665,3305.7722,6362.4385,3840.803,2513.5422,3376.3313,5965.3095703125,3886.8603515625,,,,,,,,,,
N1177,3362.339,3735.4626,5097.551,3902.4116,3364.7717,3506.2048,4817.86083984375,3987.114501953125,,,,,,,,,,
N1178,3059.714,3594.976,4540.5186,3775.56,3455.821,3921.1094,4997.21728515625,4125.46630859375,,,,,,,,,,
N1179,3155.9146,3581.858,3530.2363,3698.5386,3355.37,4065.2153,4001.2490234375,4210.9384765625,,,,,,,,,,
N1180,2984.864,3445.5225,3256.0684,3687.0598,3100.6912,3639.1326,3283.3251953125,3899.51708984375,,,,,,,,,,
N1181,3720.0078,4120.3657,4059.377,4268.907,3831.4573,4619.417,4513.50927734375,4692.4443359375,,,,,,,,,,
N1182,2503.3938,2859.5544,2896.7178,3085.726,2509.2666,3103.6724,3180.670166015625,3678.1748046875,,,,,,,,,,
N1183,6883.0547,6871.6216,6958.845,7577.2812,7104.259,7189.89,7075.78662109375,8111.55908203125,,,,,,,,,,
N1184,4457.142,4726.963,4746.78,4757.172,4746.1304,4931.735,4918.9228515625,4944.84765625,,,,,,,,,,
N1185,5091.116,5521.4956,5369.4595,5454.7407,5142.1006,5522.961,5464.30712890625,5558.7734375,,,,,,,,,,
N1186,5201.3813,5497.1787,5330.687,5510.5493,5144.933,5438.949,5350.02978515625,5598.0380859375,,,,,,,,,,
N1187,5619.267,5713.8984,5653.096,5762.2036,5451.5293,5625.7915,5628.81982421875,5976.99169921875,,,,,,,,,,
N1188,5777.1987,5857.2324,5800.979,5983.6377,5663.5503,5790.85,5793.779296875,6180.9130859375,,,,,,,,,,
N1189,3942.341,4410.1147,4387.2188,4539.606,4045.8486,4660.0034,4564.10986328125,4906.06201171875,,,,,,,,,,
N1190,6253.4077,5724.532,5572.4614,6164.601,6286.3726,5888.102,5552.4609375,6231.2578125,,,,,,,,,,
N1191,3351.5596,3462.9067,3495.0342,3292.839,3450.411,3564.9932,3581.236572265625,3663.309326171875,,,,,,,,,,
N1192,4735.8457,5335.966,5573.872,5431.7944,4811.1025,5488.755,5632.42333984375,5632.345703125,,,,,,,,,,
N1193,5201.3813,5497.1787,5330.687,5510.5493,5144.933,5438.949,5350.02978515625,5598.0380859375,,,,,,,,,,
N1194,5777.1987,5857.2324,5800.979,5983.6377,5663.5503,5790.85,5793.779296875,6180.9130859375,,,,,,,,,,
N1195,8084.001,7849.2197,7777.7827,7933.1025,8020.5205,8796.63,8806.0830078125,8607.419921875,,,,,,,,,,
N1196,7169.966,7281.4673,7421.0293,7557.1787,7586.287,7659.31,7816.8740234375,8165.18505859375,,,,,,,,,,
N1197,9355.562,9883.995,9730.016,9603.458,9598.885,9654.889,10041.5791015625,9969.5,,,,,,,,,,
N1198,8224.953,9196.541,8885.987,8919.781,8074.167,8886.231,9937.1474609375,8566.3876953125,,,,,,,,,,
N1199,4720.54,4778.498,4777.618,4844.361,4879.8047,4916.5264,4988.70849609375,4982.87744140625,,,,,,,,,,
N1200,6953.8984,6951.2207,7037.1104,7047.706,7105.7627,7204.305,7305.92138671875,7362.46435546875,,,,,,,,,,
N1201,6980.056,7158.381,7148.709,7253.101,7342.597,7428.5107,7633.69482421875,7811.166015625,,,,,,,,,,
N1202,5769.819,5830.588,6003.298,6049.025,6089.9893,6198.72,6260.10546875,6351.27978515625,,,,,,,,,,
N1203,5833.997,6032.536,5811.6045,5737.001,5998.9697,6222.87,6214.05419921875,6270.140625,,,,,,,,,,
N1204,8177.7207,8250.238,8377.514,8584.372,8626.36,8612.552,8758.2900390625,8827.3359375,,,,,,,,,,
N1205,5353.518,5452.905,5474.936,5480.2646,5497.375,5502.4526,5463.46142578125,5463.0634765625,,,,,,,,,,
N1206,5996.0884,5903.297,5764.9053,5905.7954,6019.668,6225.0786,6137.42919921875,6142.8232421875,,,,,,,,,,
N1207,5157.0957,5213.323,5270.601,5267.6616,5309.6157,5337.268,5340.42529296875,5349.53369140625,,,,,,,,,,
N1208,4096.312,4062.8967,4087.788,4074.5098,3991.165,4010.2693,4090.84765625,4137.326171875,,,,,,,,,,
N1209,3657.6829,3752.4602,3633.0396,3617.194,3535.3738,3650.309,3614.377197265625,3521.994140625,,,,,,,,,,
N1210,5422.7534,5477.8813,5566.1504,5570.684,5620.9263,5645.2085,5641.00390625,5660.91259765625,,,,,,,,,,
N1211,5522.277,4085.947,4861.991,4682.2603,5713.3613,4345.478,5002.3876953125,4899.0009765625,,,,,,,,,,
N1212,4787.264,5124.0776,5477.9297,5779.4834,5096.222,5410.3716,5684.74560546875,6339.24609375,,,,,,,,,,
N1213,6199.288,6468.2354,6428.1206,7024.277,6553.75,6549.5186,6420.90087890625,6907.7587890625,,,,,,,,,,
N1214,5381.3286,4449.0625,5381.5786,5503.164,5912.7246,5245.59,5879.75927734375,5955.4951171875,,,,,,,,,,
N1215,4297.4473,4418.3315,4719.6987,5274.367,4750.283,4665.9204,4872.53515625,5634.06494140625,,,,,,,,,,
N1216,4102.871,3908.1614,4910.6094,3709.908,4244.005,4196.588,4892.5234375,3781.17822265625,,,,,,,,,,
N1217,6199.288,6468.2354,6428.1206,7024.277,6553.75,6549.5186,6420.90087890625,6907.7587890625,,,,,,,,,,
N1218,6526.4053,7386.926,8527.707,7690.923,7468.5005,8376.288,10070.482421875,8959.26953125,,,,,,,,,,
N1219,7151.253,6748.2773,8110.945,9079.272,8636.226,8113.939,9746.1328125,10868.3310546875,,,,,,,,,,
N1220,5803.8354,5959.7456,6329.88,6454.4917,6643.052,6616.406,6970.45751953125,7030.056640625,,,,,,,,,,
N1221,5769.129,5907.686,5941.9526,6044.2334,6138.5137,6158.5557,6250.02099609375,6580.60205078125,,,,,,,,,,
N1222,7169.966,7281.4673,7421.0293,7557.1787,7586.287,7659.31,7816.8740234375,8165.18505859375,,,,,,,,,,
N1223,5241.0713,5289.099,4980.9873,5235.892,5237.316,5244.4595,5076.509765625,5058.32470703125,,,,,,,,,,
N1224,8882.593,9204.133,9456.677,9700.963,9974.683,10082.387,10267.951171875,10426.966796875,,,,,,,,,,
N1225,5224.2705,5208.9136,5129.277,5208.365,5303.3936,5196.4927,5294.01904296875,5482.69482421875,,,,,,,,,,
N1226,5718.0464,5883.789,5854.243,6025.174,6176.5825,6143.6494,6427.14306640625,6645.693359375,,,,,,,,,,
N1227,6980.056,7158.381,7148.709,7253.101,7342.597,7428.5107,7633.69482421875,7811.166015625,,,,,,,,,,
N1228,4855.9023,4712.9785,4760.872,4699.347,4563.294,4780.9717,4568.71142578125,4692.25439453125,,,,,,,,,,
N1229,8980.425,9247.96,9425.495,9577.05,9744.605,9837.3,9964.607421875,10273.150390625,,,,,,,,,,
N1230,7038.7427,7016.981,7294.82,7522.676,6961.682,6954.175,7128.1796875,7014.4306640625,,,,,,,,,,
N1231,5720.904,5777.2417,5841.3745,6104.0093,6093.303,6175.469,6199.29833984375,6231.1484375,,,,,,,,,,
N1232,6147.1855,6107.8994,6069.5557,6088.549,6314.9575,6387.426,6446.16357421875,6534.1875,,,,,,,,,,
N1233,6415.3213,6403.7188,6415.391,6382.271,6403.5176,6474.989,6442.255859375,6530.24267578125,,,,,,,,,,
N1234,9438.908,9488.587,9409.714,9408.992,9513.031,9546.406,9607.982421875,9674.41796875,,,,,,,,,,
N1235,6674.95,6499.3022,6370.2163,6375.0366,6257.6157,6345.4243,6124.26220703125,6168.79345703125,,,,,,,,,,
N1236,5151.4614,5341.563,5431.5957,5462.5864,5614.1685,5665.093,5764.64208984375,5791.7314453125,,,,,,,,,,
N1237,5388.3877,5398.765,5345.766,5333.7046,5297.76,5407.193,5296.92236328125,5250.00048828125,,,,,,,,,,
N1238,4819.3076,4807.192,4779.14,4791.24,4743.8335,4794.266,4780.77001953125,4806.263671875,,,,,,,,,,
N1239,5488.8574,5505.478,5541.3657,5580.055,5539.8857,5565.602,5569.5283203125,5618.958984375,,,,,,,,,,
N1240,5582.556,5627.4355,5673.9277,5714.768,5658.886,5659.1504,5701.67431640625,5752.40869140625,,,,,,,,,,
N1241,5734.558,5696.9644,5817.9497,5904.735,6043.377,6151.1084,6222.66015625,6160.68310546875,,,,,,,,,,
N1242,5898.6846,5948.771,6006.3184,6162.5977,6246.683,6091.2827,6108.9765625,6390.7958984375,,,,,,,,,,
N1243,4907.8223,5135.1704,5109.134,5164.3477,5207.5303,5362.707,5425.15625,5548.78515625,,,,,,,,,,
N1244,4978.9023,4805.1685,4747.654,5250.6216,5748.548,5400.034,5574.658203125,6345.3955078125,,,,,,,,,,
N1245,4819.532,4874.6323,4907.9497,4978.8115,5091.4146,5283.133,5366.74072265625,5277.1240234375,,,,,,,,,,
N1246,4344.921,4436.708,4404.3496,4381.7476,4405.892,4474.591,4564.62939453125,4530.109375,,,,,,,,,,
N1247,2566.5464,3409.648,4415.03,3854.1267,3825.5237,4220.5103,3920.083984375,3602.923095703125,,,,,,,,,,
N1248,3623.0327,3506.7715,4003.2893,3518.8088,3511.6594,3449.6162,4460.2880859375,5187.75439453125,,,,,,,,,,
N1249,1557.5935,1593.9119,1272.9663,1351.721,1458.8801,1706.6855,1969.5126953125,2259.80419921875,,,,,,,,,,
N1250,6706.593,6846.7646,6929.613,7140.817,7428.3286,7228.784,7480.45751953125,7670.68896484375,,,,,,,,,,
N1251,7101.3125,6271.991,7170.5254,7410.246,7452.6167,7313.281,6929.82373046875,7573.6953125,,,,,,,,,,
N1252,7038.7427,7016.981,7294.82,7522.676,6961.682,6954.175,7128.1796875,7014.4306640625,,,,,,,,,,
N1253,3229.3318,3480.2056,3634.8828,3534.0415,3673.9568,3547.6934,3532.763671875,3428.800048828125,,,,,,,,,,
N1254,3692.3362,3743.7246,3713.2852,3740.0227,3745.0757,3844.106,3732.66796875,3682.023681640625,,,,,,,,,,
N1255,6978.104,6982.393,7040.055,7225.919,7230.5176,7412.0938,7439.00927734375,7310.11767578125,,,,,,,,,,
N1256,6674.95,6499.3022,6370.2163,6375.0366,6257.6157,6345.4243,6124.26220703125,6168.79345703125,,,,,,,,,,
N1257,3123.5342,3141.9548,3357.7834,3343.0735,3292.219,3215.0784,3311.989990234375,3273.087158203125,,,,,,,,,,
N1258,3270.6355,3360.1853,3328.4192,3260.0754,3207.2888,3247.0618,3235.695068359375,3198.77001953125,,,,,,,,,,
N1259,6596.8164,6456.0293,6427.6475,6403.3096,6110.2227,6252.2725,6293.58056640625,6436.94384765625,,,,,,,,,,
N1260,4295.9014,4271.0444,4422.758,4442.3237,4433.7812,4491.273,4491.4677734375,4612.8427734375,,,,,,,,,,
N1261,8190.203,8301.381,8479.494,8415.748,8157.808,8426.551,8804.3798828125,8683.634765625,,,,,,,,,,
N1262,5195.56,5205.3823,5227.109,5194.7163,5142.428,5190.602,5176.04541015625,5222.56201171875,,,,,,,,,,
N1263,8689.956,8742.683,8730.87,8605.956,8652.078,8498.824,8439.69921875,8981.0927734375,,,,,,,,,,
N1264,5212.9707,5279.1953,5303.6245,5283.069,5355.9907,5342.8647,5359.5751953125,5388.2900390625,,,,,,,,,,
N1265,8843.241,8930.267,8703.336,8659.528,8425.148,8612.66,8257.5703125,8191.833984375,,,,,,,,,,
N1266,5896.5767,5925.959,5950.0605,6031.645,6136.89,6185.6724,6167.7265625,6087.322265625,,,,,,,,,,
N1267,7461.872,7444.924,7565.6045,7466.1396,7241.848,7549.2935,7715.04931640625,7619.470703125,,,,,,,,,,
N1268,5519.7583,5558.6255,5570.4883,5576.7554,5660.9146,5689.246,5810.6123046875,5917.31396484375,,,,,,,,,,
N1269,5136.4126,5161.4067,5207.3374,5227.325,5410.12,5484.505,5586.82275390625,5508.45068359375,,,,,,,,,,
N1270,2945.9382,2939.6292,2896.183,2934.531,2950.9712,2897.015,2912.322021484375,2931.39794921875,,,,,,,,,,
N1271,2282.59,2297.7124,2376.9072,2474.8032,2539.8027,2405.3186,2582.62158203125,2612.001220703125,,,,,,,,,,
N1272,5515.6587,5897.284,6003.1445,5792.3735,5960.0073,6140.7446,5929.93408203125,5891.1552734375,,,,,,,,,,
N1273,6138.914,6236.54,6259.2896,6547.313,6520.3057,6780.921,6736.86669921875,6860.18115234375,,,,,,,,,,
N1274,3952.7341,3083.9119,3803.911,4647.9727,3516.8882,3513.373,3878.219970703125,4398.12890625,,,,,,,,,,
N1275,4526.2983,4528.228,4729.708,4865.564,5161.9863,5256.88,4936.787109375,5624.662109375,,,,,,,,,,
N1276,703.20984,508.07727,424.17926,584.8563,648.4867,615.3105,670.3292846679688,796.8907470703125,,,,,,,,,,
N1277,5230.7783,3929.2607,5049.287,5173.9897,5402.734,4503.7114,5967.06982421875,7948.9892578125,,,,,,,,,,
N1278,4918.459,4405.1953,5035.2036,4049.89,4583.9565,4202.078,4349.25732421875,5282.0712890625,,,,,,,,,,
N1279,5169.65,3166.1367,6706.973,8632.245,6221.2495,4425.007,5191.1728515625,7563.9541015625,,,,,,,,,,
N1280,4278.1973,5650.8525,3392.7566,3111.7788,4074.5447,4247.5576,2648.034912109375,1786.7275390625,,,,,,,,,,
N1281,7362.5264,7897.2026,7677.6094,7905.044,7386.424,7568.7544,7672.482421875,8061.4169921875,,,,,,,,,,
N1282,4378.154,4375.5845,4715.7246,4821.5815,4901.001,4810.5986,4893.3427734375,5091.74951171875,,,,,,,,,,
N1283,3371.5764,3511.1262,3674.4927,3697.8464,4086.208,4230.527,4485.93359375,4211.7587890625,,,,,,,,,,
N1284,4316.6147,3970.3198,4298.172,4665.2,4371.3486,4608.859,4267.87060546875,4171.65771484375,,,,,,,,,,
N1285,5991.623,5864.0503,6240.2354,6332.4624,6286.581,6157.2393,6209.7314453125,6413.59521484375,,,,,,,,,,
N1286,3635.0671,3700.904,3964.0703,4202.0347,4218.648,4296.628,4569.4755859375,4310.16650390625,,,,,,,,,,
N1287,3918.7354,3832.9253,3536.5264,3510.7476,3608.6792,3616.5164,3395.81103515625,3486.840087890625,,,,,,,,,,
N1288,4277.889,4215.0176,4104.687,4160.9146,4013.9937,3877.8816,3838.790771484375,3923.63232421875,,,,,,,,,,
N1289,5040.8926,5256.468,5331.5566,5505.357,5940.2705,5963.19,6075.9296875,5843.48583984375,,,,,,,,,,
N1290,4989.2866,5196.9604,5329.234,5538.835,5980.896,5924.6406,5982.404296875,5787.67431640625,,,,,,,,,,
N1291,4437.452,4425.539,4381.4624,4381.6016,4292.101,4226.34,4157.3720703125,4195.189453125,,,,,,,,,,
N1292,4834.45,4973.2676,5147.6934,5404.494,5886.464,5723.2407,5757.48046875,5673.83154296875,,,,,,,,,,
N1293,3197.2134,3124.7568,3385.5503,3865.5762,4141.9907,4215.021,4560.4736328125,4222.4072265625,,,,,,,,,,
N1294,4959.3296,5164.738,5261.034,5474.2827,5967.621,5875.8438,5884.8291015625,5691.35107421875,,,,,,,,,,
N1295,5047.4233,5259.65,5331.6343,5512.182,5936.3525,5967.415,6083.2490234375,5841.2919921875,,,,,,,,,,
N1296,3232.2695,3309.932,3260.0093,3539.006,3729.89,3589.6108,3399.400390625,3284.799560546875,,,,,,,,,,
N1297,4292.4165,4232.025,4755.424,5323.1816,5781.609,5543.127,5699.9892578125,5552.2412109375,,,,,,,,,,
N1298,3700.9534,3777.3003,4086.9062,4234.422,4542.496,4651.1416,5057.0361328125,4859.283203125,,,,,,,,,,
N1299,6604.2534,6806.8564,7191.5347,7190.9634,7324.3164,6936.111,6658.0341796875,7198.93701171875,,,,,,,,,,
N1300,5072.7617,5287.178,5347.8926,5522.842,5965.082,5995.6274,6112.40869140625,5869.49560546875,,,,,,,,,,
N1301,4654.488,4536.242,4516.664,4435.743,4355.929,4429.9243,4421.91455078125,4552.7958984375,,,,,,,,,,
N1302,4240.769,4125.9556,4536.2476,4969.1475,5342.131,5206.9966,5403.45556640625,5311.86279296875,,,,,,,,,,
N1303,4210.3706,4334.9097,4812.5264,5117.4907,5216.79,5143.2744,5298.48193359375,5017.154296875,,,,,,,,,,
N1304,5717.5444,5517.734,5581.6724,5740.8774,5831.0366,5659.18,5692.857421875,6063.2109375,,,,,,,,,,
N1305,5522.5835,5406.3027,5348.4287,5664.835,5777.4155,5781.401,5948.0869140625,5836.71044921875,,,,,,,,,,
N1306,4172.936,4213.381,4318.184,4468.3174,4255.313,4226.717,4361.1376953125,4144.84521484375,,,,,,,,,,
N1307,6395.95,6324.2466,6696.568,7063.653,7086.9673,7140.4863,7312.2724609375,7090.734375,,,,,,,,,,
